Lat,Lon
42.034041155228486,-93.62039525143561
42.02753057696247,-93.6203901521324
42.03387172527881,-93.62037933564913
42.02008061176471,-93.62039134537193
42.029281559677585,-93.62038105217924
42.01704141670339,-93.620383285869
42.02122824852802,-93.62038029205212
42.0308744128796,-93.62038987854261
42.02192000693952,-93.62039787878416
42.02125309996329,-93.62038956947322
42.02160981499763,-93.6203824786515
42.02075102628185,-93.62038869810748
42.02197545957911,-93.62038083528374
42.02564870357887,-93.62038841371226
42.02444046548381,-93.62037505043936
42.02156425357567,-93.62039716543599
42.034798484718266,-93.62038144436978
42.0149898021284,-93.6203766990041
42.01821484349658,-93.62038011343307
42.01659285482722,-93.6203826808253
42.03324387460866,-93.6203869480087
42.02142028335894,-93.62037894720315
42.03084652136518,-93.62037930178332
42.018018187447915,-93.62039613332037
42.02464867832465,-93.6203966157395
42.02710257628446,-93.62038750452685
42.02745085125261,-93.62037036036399
42.018339800004014,-93.62039719818824
42.022895751004896,-93.62039992349585
42.017244033938766,-93.62039480683515
42.017453562492996,-93.62039458538327
42.03058192101306,-93.62036956209948
42.03147004050764,-93.62038821028064
42.03428312980565,-93.62037338941171
42.02423170549608,-93.62039666990158
42.01868808939068,-93.6203744380548
42.02398526937837,-93.62037497819902
42.02154740588874,-93.62038648968225
42.02701259933893,-93.620392040835
42.021411916039646,-93.62037062956527
42.01765952563356,-93.62038351274762
42.018357977010645,-93.62038101542807
42.023974305429306,-93.62037855343326
42.030043301596834,-93.62039147805655
42.02065822314387,-93.62039544964802
42.02071624763085,-93.62039858400288
42.02132368440301,-93.6203691320526
42.03325412977829,-93.62036957495346
42.01757039457729,-93.62038857155744
42.025948594846945,-93.62039195515085
42.02658646689679,-93.62038874322765
42.01877735761579,-93.62037519078109
42.02367715181665,-93.62037552148055
42.02632379508138,-93.62039930857873
42.02681569021173,-93.62038998460721
42.024591573713806,-93.6203942499801
42.02680358427276,-93.62038171563822
42.02497482977939,-93.62038862555276
42.01729435073735,-93.62039064567539
42.01613759929566,-93.62037156470893
42.02406477843097,-93.62038066860727
42.02095686965278,-93.62039186981984
42.03156523995185,-93.6203700999341
42.033091815725875,-93.62038812479027
42.02532199727533,-93.62037828107283
42.01875317024445,-93.62037223600831
42.02147679878361,-93.62038992920533
42.02367280230309,-93.62039027290602
42.02213296317907,-93.62038708828146
42.02367546807913,-93.62038050870336
42.02138107292239,-93.62038332473122
42.015655928280026,-93.62037075255508
42.02121608272673,-93.62037709801662
42.0162493020174,-93.62039082462793
42.01917231414972,-93.62038471643291
42.023319949462554,-93.62039466781376
42.0338596207456,-93.62038546842301
42.02100240287977,-93.6203997096046
42.0255934449835,-93.62037526659958
42.02311063606134,-93.6203856109111
42.01729415207981,-93.62039492305715
42.02631813943742,-93.62038442173603
42.02088249015779,-93.62039740323965
42.02988526294835,-93.62038735664655
42.03430912726592,-93.62038192003703
42.01921464905163,-93.62037651292401
42.02912346172929,-93.62038066835825
42.017098036580286,-93.62038180461725
42.0321496531077,-93.6203782145671
42.02653628739284,-93.62039981381199
42.01734250222879,-93.62038499222774
42.01746082627232,-93.6203865780012
42.016392769956056,-93.62039026233981
42.028094380306804,-93.62039316269457
42.03183645058043,-93.62038692795676
42.02161807948878,-93.62039863359749
42.02136459650474,-93.6203992865271
42.02798900930319,-93.62039668211365
42.01618112518701,-93.62039253092748
42.03362042928656,-93.62039308008364
42.03104561379754,-93.6203731264769
42.01795133274823,-93.62038237816236
42.01606109574976,-93.62038785835178
42.01810303876753,-93.62037973147636
42.02839435089306,-93.62039997962086
42.015956426670705,-93.62039933044062
42.02407970611663,-93.6203899986177
42.02824641889709,-93.62038423444743
42.01970167408838,-93.62038619956468
42.01622818035722,-93.62038187399502
42.01550444183917,-93.62036904173395
42.02853981751812,-93.62037989459424
42.02527180938144,-93.62038390766608
42.03349514052723,-93.62038537151278
42.02281937049334,-93.62039528678808
42.02111416794629,-93.62038365769831
42.025035419154655,-93.6203918069373
42.02509184664508,-93.62038636255502
42.02337499765089,-93.62037357703392
42.02183616406321,-93.62037357702971
42.0179753055715,-93.62037557361872
42.029271768395326,-93.6203700046233
42.0317107246811,-93.62038941788312
42.02244102002807,-93.6203842605966
42.02863683575139,-93.62037500093433
42.014836354394085,-93.6203811515357
42.018671696110985,-93.62037960612545
42.017031868126885,-93.62037028842565
42.01816502791022,-93.62037118291204
42.0215312049348,-93.6203925375715
42.02286165105002,-93.62037841879115
42.02379670382365,-93.62037764153817
42.0271227363535,-93.6203849284517
42.01737818951717,-93.62038748519434
42.02604853761737,-93.62037660409561
42.015632800590225,-93.6203771045105
42.02495247936422,-93.62037401286094
42.015736582779404,-93.62037231488362
42.026867447006516,-93.62039465311004
42.017128506319565,-93.62038633483604
42.02774360067703,-93.6203833383721
42.03423268430628,-93.62038281805141
42.02885998585922,-93.62038691646939
42.027803200798374,-93.6203809769544
42.0238277110657,-93.620375522944
42.02655208720679,-93.62038962538023
42.03347548547141,-93.62039639221327
42.02653944018666,-93.62037737210167
42.01668480664041,-93.62038639715122
42.030282986684334,-93.62037868227306
42.016836306593206,-93.62039238506364
42.01544572011402,-93.62039345761568
42.023634281228794,-93.62037620912248
42.021489968853835,-93.62037636143803
42.02236959902852,-93.62038143238043
42.02100373447341,-93.62037539421179
42.01544505510471,-93.62039153788716
42.02369030942096,-93.62037914692147
42.01604073162347,-93.62037245523338
42.02959563648138,-93.62037418499214
42.02636789818573,-93.62038025569424
42.025410856580386,-93.62037852057391
42.03468348251699,-93.62038169705936
42.02491271625067,-93.62038887277278
42.020587830595126,-93.62037850019748
42.024728366538945,-93.62039880767374
42.02944068994112,-93.62038007591259
42.01992865812053,-93.62038755504372
42.029942719669386,-93.62037780187588
42.015636678502766,-93.6203841135158
42.0265607844797,-93.62037127700611
42.024852168997775,-93.62037580444316
42.01545569544343,-93.62039873683383
42.01539167177287,-93.62039486365609
42.0194976315796,-93.62039587706417
42.01706480551563,-93.6203895879103
42.033669926449285,-93.62038376681815
42.01921822715788,-93.62037682333525
42.031163243454735,-93.62039143256321
42.02881970765265,-93.6203767984345
42.019787347832256,-93.62038904395213
42.02916088765691,-93.6203882735692
42.031854766089644,-93.62038061692616
42.03283397300094,-93.62038957865106
42.027351033205115,-93.6203831981325
42.01492030488375,-93.62038226254805
42.018469709084556,-93.62038943785772
42.015148575601714,-93.62039871656167
42.02263620990162,-93.6203874134735
42.01794726249068,-93.62037050103564
42.02045855043516,-93.62037363322919
42.01498480372606,-93.62039699412144
42.026112168250904,-93.62037954556841
42.01695449679922,-93.62037570714625
42.03366224880961,-93.6203907503506
42.019008102490034,-93.62038675249893
42.02088065704403,-93.62038737688711
42.02642689554201,-93.62037085142705
42.02993127967817,-93.62039977307734
42.02591593106615,-93.62037432373567
42.031813210959136,-93.62038895721726
42.01884313598458,-93.6203793906933
42.0306098182998,-93.6203859699722
42.02133564094889,-93.62037301982093
42.017566778278564,-93.62037375058715
42.02347567711425,-93.6203816523336
42.020964876205454,-93.62037260687832
42.021274439548954,-93.62038519924059
42.01998310653437,-93.62038228471884
42.02481319236786,-93.6203717147351
42.029449192086716,-93.62039010736588
42.01857023956448,-93.62037893078426
42.02044906414567,-93.62039234539816
42.01855717734557,-93.62036960441814
42.02893791628678,-93.62038843233603
42.0168782562826,-93.62039670157179
42.03104831819925,-93.62039646248947
42.031867111429584,-93.62038271641583
42.01993145785173,-93.62039441542117
42.016271666156385,-93.62038369286924
42.034158457144216,-93.62037842297666
42.02460710315031,-93.62038194367241
42.02839947767006,-93.62037077837314
42.01674464843232,-93.62038127895266
42.03315182198378,-93.62037287711455
42.033991010720875,-93.62038360693678
42.02865523914029,-93.62039244289387
42.01918052866913,-93.62039758650775
42.01565118158179,-93.62039721048797
42.030792510519895,-93.62038573710453
42.022486895390294,-93.62039294702625
42.017258167872896,-93.62037557312506
42.023424403878764,-93.62037647229675
42.019555286871146,-93.6203781133499
42.033216158540405,-93.62037104157761
42.02985446372068,-93.62037082247657
42.019111998704425,-93.62039784153671
42.0175691917404,-93.62038108672596
42.01817103308211,-93.62037677864792
42.01870256968063,-93.62039528029968
42.02475979233436,-93.62038054277747
42.03190345269524,-93.62038720649623
42.021958169997234,-93.62037053774975
42.019571220448704,-93.62038049974984
42.03381641958317,-93.62039741483612
42.03344300611261,-93.62037474616959
42.03344435404433,-93.62039597616894
42.014816394000405,-93.62039839702206
42.02598267830486,-93.62038062832056
42.03461599424277,-93.62037810464389
42.031685207358635,-93.62039782060772
42.02843452807096,-93.62038171433464
42.022109742174,-93.6203723713061
42.0157523264772,-93.62037549364143
42.022671634140565,-93.62039305877747
42.03028693674419,-93.62039219828418
42.019730266132626,-93.62038280625029
42.01552921925849,-93.62038109347485
42.03093340581714,-93.62038212412726
42.01649240552057,-93.62038858674698
42.03015258915818,-93.62039535795353
42.018085132081,-93.62038533988418
42.01517338813511,-93.62038151439259
42.01865113191869,-93.62038217146909
42.02115962253201,-93.62039747079591
42.02116820093062,-93.62037969293783
42.026346495055364,-93.6203919491202
42.02821540103041,-93.62037739363241
42.014666702906844,-93.62037523949004
42.018554094735784,-93.62039331729567
42.02326277932399,-93.62039205925856
42.020861053708906,-93.62037996738945
42.019784939493555,-93.62037658596225
42.03349151853755,-93.62039054478794
42.03281277212602,-93.62039726998582
42.033376678039104,-93.620391321861
42.01775365144101,-93.62037740424614
42.02313863652909,-93.62039598840411
42.015889784634226,-93.62037883434384
42.022622824030286,-93.62039077607315
42.0193788940905,-93.62039047329526
42.03219390291387,-93.62038291491585
42.03073981924992,-93.62038545895683
42.025352478585845,-93.62039878790084
42.02823894993568,-93.62039052286316
42.02404555586476,-93.62037074903752
42.02487929774702,-93.62038284474676
42.02171470585173,-93.62038425903789
42.03204503007876,-93.62038477744746
42.03203981133741,-93.62037541161347
42.02694605214409,-93.62037404968312
42.03429207138739,-93.6203877112336
42.0300084373273,-93.62038201545904
42.02869505503325,-93.62037149294797
42.033837098611265,-93.62039399254874
42.0343608361014,-93.62039045341693
42.03184519091359,-93.62039587767715
42.018483383108254,-93.62037056604537
42.023646904724416,-93.62039453751841
42.03129958487899,-93.62038894410439
42.016140906581775,-93.62037712696497
42.01819915851019,-93.62037445417108
42.02868831543951,-93.62039179215179
42.018690977961725,-93.62038599773177
42.02192346942934,-93.62038994717118
42.018101865229276,-93.62037732714359
42.01603441620797,-93.62038468937665
42.0147391386951,-93.62038163444142
42.01883828870831,-93.62037037345787
42.027783659030995,-93.62038159307895
42.023353363735794,-93.62039832752781
42.01964510895154,-93.62039861939256
42.02948901540628,-93.62039154718684
42.027101087722194,-93.62038734754508
42.024317719487186,-93.62037526701981
42.02640094941186,-93.62036932144937
42.01901115683256,-93.62039149668232
42.016699036534526,-93.62036982570027
42.03006993238896,-93.62037637939048
42.031382560280974,-93.62039964422645
42.03048738262917,-93.62038778400763
42.03376391307666,-93.62037427419197
42.02819737468146,-93.62038660555466
42.03357328135515,-93.62039346176464
42.03213200713386,-93.62037969059081
42.03049255441054,-93.62039965641878
42.02989896410887,-93.6203711419624
42.030124237375084,-93.62039794143716
42.03339618718974,-93.62038552571484
42.02549298230844,-93.62038735568453
42.01931374411404,-93.62038124578189
42.0191642504895,-93.62038571566501
42.02796683023415,-93.6203997792203
42.01580082240205,-93.6203691781467
42.03020796540502,-93.62039103841505
42.0297159850134,-93.62037934227274
42.026428059122686,-93.62038780622952
42.0308223851536,-93.62039066785758
42.03314765028878,-93.620369098268
42.02034910355395,-93.62037406913055
42.01658835454464,-93.62037934423836
42.0349454323502,-93.62039009692876
42.02575929144808,-93.62038278357115
42.02879483214829,-93.62038637480833
42.03316512087637,-93.62039087173476
42.01552316160067,-93.62039845571383
42.02588599861777,-93.62039520240879
42.034242320713325,-93.62037805908884
42.02885221015671,-93.62039854589612
42.02187540348362,-93.62039910159089
42.02197239160414,-93.62039180899232
42.01804965388909,-93.62039012102254
42.02210453610075,-93.62037459825613
42.03369582736559,-93.62036906313851
42.018031431378695,-93.62038817794522
42.03135100919466,-93.62037245905304
42.018297146011186,-93.62036952179922
42.02068693582214,-93.62038504313195
42.02368418011771,-93.62037570586148
42.02590902114276,-93.62039032663036
42.01553707164823,-93.62037530469607
42.02768667540827,-93.62038447619646
42.025103261867216,-93.62039373254882
42.0291712410451,-93.62036924969603
42.02412001754317,-93.62039708356339
42.0327789237014,-93.62038661633855
42.02812916916829,-93.62038515689028
42.02069841450142,-93.6203996033687
42.02968704712183,-93.62039673707471
42.01917590444856,-93.62039219944742
42.025294201887405,-93.62039825525905
42.01606589002831,-93.62039109358993
42.02579738298164,-93.62039318758956
42.016074121308606,-93.6203889455884
42.032718264772804,-93.62037285025923
42.018550359657084,-93.62039571429823
42.01637814072555,-93.62038072206241
42.02742704384381,-93.62037145163093
42.02952052050913,-93.62037782074145
42.015724794723006,-93.62037934893628
42.02255146337854,-93.6203972416072
42.02062602227466,-93.62037699825098
42.02182672799804,-93.62039927332656
42.01666961309889,-93.62038612099414
42.021013154462096,-93.62037478892408
42.03298849842844,-93.62039509479851
42.017927012777605,-93.62037889886349
42.01546946500973,-93.6203961189461
42.03455476198978,-93.62039391241471
42.02602440556028,-93.6203747741227
42.01739077932878,-93.62037593915956
42.02435296006815,-93.62038073977307
42.02125307272121,-93.62037414309587
42.01840454218245,-93.62039480945876
42.03463029042516,-93.62038834142244
42.02240624591701,-93.62039154247033
42.01880638512662,-93.62039908304706
42.028053043309534,-93.62039148764596
42.01711654053425,-93.62037778331486
42.01725225509703,-93.62037831896771
42.01855179935007,-93.62039214429572
42.02933645186072,-93.62038472422317
42.02696379441597,-93.6203836748093
42.0194839025079,-93.62038537288379
42.028262818765555,-93.62039065960124
42.03255132539806,-93.62038064976218
42.02770467850878,-93.62038652117576
42.01685679857227,-93.62037690300812
42.024248087985306,-93.6203693868394
42.03055628328744,-93.62038657795044
42.01800253886923,-93.62038686909301
42.02548600539603,-93.62037911110315
42.02357007977112,-93.62038159185683
42.030197017554116,-93.62037554388776
42.02113896601612,-93.62038327592563
42.01673913520828,-93.62037270356282
42.023772787623976,-93.6203902185208
42.02774828763437,-93.62038810287356
42.02063295995303,-93.62037440735011
42.016056311371386,-93.62038476572
42.02653124509725,-93.62037093311261
42.03425908489173,-93.62038997565307
42.01472452341048,-93.62037950883013
42.01802193894014,-93.62039455717995
42.02060674271209,-93.62039060874018
42.0265258523145,-93.62039380105253
42.0240965461235,-93.6203891612406
42.02465926473244,-93.62039801274828
42.02353062384808,-93.62038290237093
42.02158565549291,-93.62039640266158
42.02006073915893,-93.620379607399
42.02341812271906,-93.62039348679143
42.029307819548535,-93.62036944852382
42.022698071613284,-93.62039169517983
42.01709041876063,-93.62038945765872
42.032698072758116,-93.62038188267121
42.02665041769281,-93.62039809506466
42.02419410539456,-93.62037856408227
42.02845697448171,-93.62039944132195
42.0212672255992,-93.62039070539262
42.02485424796772,-93.62038012638487
42.0344166808994,-93.62037315802769
42.026779478601505,-93.62037425940217
42.017724374911666,-93.62037726853922
42.01535243038845,-93.62037425310129
42.02702622136162,-93.6203990737319
42.03119645188582,-93.62037747298979
42.029085806302525,-93.62038945682025
42.03285571800516,-93.6203848402574
42.034981344861635,-93.62039170640142
42.023946312941135,-93.62039752353303
42.02652664163267,-93.62039371324437
42.01488587925774,-93.62037512826697
42.03270387966394,-93.62038854542942
42.031105784018315,-93.62037592433995
42.02259619546647,-93.62038648220354
42.0299634608459,-93.62038749970249
42.02421968522841,-93.62037901527269
42.022333810125275,-93.6203797402869
42.024089167881044,-93.6203899411571
42.02709243262221,-93.62038885122888
42.02938125317753,-93.62039633670678
42.032120135832855,-93.62039255692227
42.02669078728726,-93.62038733368277
42.01629800500471,-93.62038377732186
42.03324129559731,-93.62038192000966
42.01646637011772,-93.620395394682
42.0247733261484,-93.6203850884607
42.02317508424567,-93.62037359310966
42.01466691743633,-93.62038899092445
42.03491352289669,-93.62037624783214
42.02763868943133,-93.62038812162668
42.0159622663989,-93.62039911874648
42.02486685414838,-93.62038455058226
42.02074512001632,-93.62037869653383
42.022213014288226,-93.62037881414598
42.029585484959874,-93.6203720878078
42.02080683037399,-93.62037760921602
42.02581779785477,-93.62039721883956
42.030761623209145,-93.62039292425935
42.02179756339538,-93.62037658666377
42.03298504157581,-93.62038826497516
42.02663427921515,-93.62037341024498
42.0262335063842,-93.62038715127183
42.025781484094026,-93.62037490257663
42.01662924642093,-93.62037511785789
42.02572595916519,-93.6203971729922
42.02423963504395,-93.62038162949167
42.021582245480175,-93.62037294534082
42.01793504429078,-93.62039068304709
42.03040305609051,-93.62037197205153
42.015436210337135,-93.6203903164075
42.021784979459525,-93.62038808087424
42.01495650641457,-93.62038501320241
42.030843637465495,-93.62038017278329
42.03292313500184,-93.62039595301773
42.03089089551839,-93.62038265763553
42.02066437994806,-93.62038750661031
42.01649819095166,-93.62038928364208
42.02501263467497,-93.62037970289671
42.01781819036694,-93.62039671261125
42.026120516668506,-93.62037915525273
42.02292504883828,-93.62038219147331
42.02347490419037,-93.6203721736196
42.033507193641725,-93.62037484329227
42.027677793335556,-93.62037528974867
42.023896450662775,-93.62037705241366
42.02090973972688,-93.62038809483722
42.0242951031766,-93.62039803274573
42.01686804210082,-93.62038165917625
42.03075680038574,-93.62037142121896
42.02115423671021,-93.62039400256519
42.01535398638755,-93.62038637939764
42.02368642854572,-93.62037664195701
42.01894378785376,-93.62037157735745
42.021929909924424,-93.6203765260725
42.0265684954177,-93.62039460851237
42.02533648870469,-93.62039609010138
42.02337228064276,-93.62039516499371
42.022441901465434,-93.62037048618569
42.02449868494715,-93.62036995002187
42.01504199190489,-93.62038815272396
42.03138757688999,-93.62037452609594
42.0312541021875,-93.62038170215612
42.03346404466871,-93.62038333403846
42.02855700067807,-93.62039234029332
42.029892566418965,-93.62039462464615
42.0198329071617,-93.62038473992862
42.027331448183844,-93.6203974122618
42.033811264792085,-93.62038196709068
42.02365840064037,-93.62039793269211
42.02168390693862,-93.62038642198124
42.030765518611254,-93.62039016133083
42.02744278068434,-93.62038141206202
42.020726791718964,-93.62038490441023
42.01866197323484,-93.62038695203593
42.02167362034018,-93.62038236057354
42.02500796474445,-93.62038767328222
42.02209029174139,-93.62038350428645
42.02407957416855,-93.62039586159699
42.01491961450067,-93.62037369427237
42.024346351786264,-93.62039502369146
42.02377353203882,-93.6203859872806
42.02129792926714,-93.6203863442351
42.01923733674845,-93.620395991187
42.02177187312886,-93.62038429910992
42.014536229069,-93.62039802941464
42.031705664113005,-93.62037846296442
42.022350393430635,-93.62039197928343
42.02929714404332,-93.62039681325331
42.02492585163176,-93.62039329074362
42.02864399657164,-93.62037060924492
42.027814101782525,-93.62038797669719
42.02344442048351,-93.62037068060157
42.02881372762863,-93.6203706909898
42.031271265786124,-93.62039329488304
42.020865812876394,-93.62039312109926
42.01618046716927,-93.62039071925922
42.02902004509712,-93.6203886814431
42.018713404316955,-93.62038255358739
42.033857295334386,-93.62039040440067
42.025795919400394,-93.62039368611873
42.01993592972852,-93.62039907136014
42.03493365417305,-93.62037451755081
42.02436756270056,-93.62038621462128
42.02392016271482,-93.62039557228921
42.033845285352335,-93.62037629833404
42.026858842327805,-93.62037752740618
42.02128843440524,-93.62039997105356
42.029706707178015,-93.62037806600733
42.03012401819168,-93.62039973068455
42.025685186355055,-93.62039371116525
42.01912988858755,-93.62039611435573
42.015640251547694,-93.62039045967074
42.03020107034377,-93.62037893131993
42.02176958499905,-93.62038452769498
42.02408635239107,-93.62039123101914
42.01526490662961,-93.6203703752928
42.02737765416236,-93.62038113471698
42.02688120444647,-93.62039665837399
42.01972085315524,-93.62037177264779
42.024644161903986,-93.62038995274642
42.02608122760146,-93.62039036549986
42.02934721743893,-93.62038758319233
42.03330439157641,-93.6203899257865
42.03150540293377,-93.62038385884259
42.03449347718631,-93.62037441111706
42.01701843913677,-93.62038636732326
42.02975904324592,-93.6203961442145
42.02425195331785,-93.62037952178729
42.02597195982131,-93.62037977796335
42.03046904223258,-93.62038724331957
42.01571322727548,-93.62039249358938
42.02272435776358,-93.6203872623577
42.014588904354746,-93.62037650544912
42.03304919931173,-93.62037626029637
42.03355112367185,-93.62039541786372
42.01659076595824,-93.62038893120155
42.03403407853362,-93.62039945858534
42.02183603680495,-93.62037920998773
42.01913020929537,-93.62038720616626
42.027374503958406,-93.62037977486669
42.01922397648296,-93.62037745747891
42.021905012912676,-93.62037044069949
42.02436730965333,-93.62037581261202
42.020920618207995,-93.62038042893288
42.02802551937488,-93.62036957621282
42.01842497845459,-93.62036907751826
42.033185258244366,-93.62038871265271
42.03203988101932,-93.62039559233992
42.01975562364249,-93.62038745223136
42.019902686038286,-93.6203746132289
42.02947369615996,-93.62037654982748
42.02455353609581,-93.62037425234558
42.03029027559369,-93.62037549924734
42.01864295986442,-93.62039669005866
42.02391942037441,-93.62038753345355
42.0154678042221,-93.62037760252362
42.031539067775164,-93.62039865351775
42.016137156585714,-93.62037476073961
42.03242271824309,-93.6203830382415
42.01919136753008,-93.62039692614889
42.02928548286623,-93.62037137005646
42.02164845788841,-93.62037825053604
42.02298906812848,-93.6203726083461
42.01616204749148,-93.62037846362715
42.03441741358979,-93.62039819243302
42.0329412134637,-93.62039192993835
42.02951497233853,-93.62037801659011
42.021204398832815,-93.6203795004492
42.016894829651726,-93.62038382938856
42.02749945512306,-93.62037632288758
42.030653394772756,-93.62038943076652
42.02060317327487,-93.62038000186061
42.02727011224483,-93.6203830130217
42.031267565117574,-93.62037746235768
42.02230518401056,-93.62037000646946
42.02455502576297,-93.62038547995036
42.0263972583463,-93.62039439178336
42.03483492655535,-93.62037863759052
42.02162529428722,-93.62038125655295
42.02376790654417,-93.62039243589551
42.02378883166633,-93.62036911364744
42.02074576061038,-93.62037995585817
42.01782997082067,-93.62037883749846
42.02074395612835,-93.62039636053505
42.02347811521908,-93.62038075209287
42.033187477546626,-93.62037976417936
42.027374674498944,-93.62039445174068
42.0158681817847,-93.62039382010126
42.03207023441373,-93.62038540746373
42.02580943185522,-93.62039685692395
42.02673884841787,-93.62039576529244
42.03313654191933,-93.62039222204938
42.01649633454068,-93.62037205688777
42.01476632577254,-93.62037931208722
42.02272727365102,-93.62038517553918
42.015406723215406,-93.62037461281106
42.02327573978084,-93.62039465530727
42.01546150580848,-93.62039937269226
42.032721284012695,-93.6203801874398
42.02388894148006,-93.62038120791706
42.022346273487294,-93.62038258675346
42.03078693041963,-93.62038161553728
42.022466910768514,-93.6203999713422
42.021658800919454,-93.62039448375593
42.01676720783403,-93.62037412955932
42.02170383348194,-93.62039926375533
42.01652016496144,-93.62037668346653
42.02844908630293,-93.6203761950044
42.02505243585835,-93.62039847418207
42.01843877523814,-93.62037047596114
42.0219418118032,-93.62039789800049
42.02756730279137,-93.62039385214086
42.03347407927381,-93.6203953327722
42.01761780006275,-93.6203770804556
42.03068318857851,-93.62038855739179
42.03065332678253,-93.62038950594217
42.03024104462684,-93.62038732037674
42.02917409549792,-93.62038515506153
42.02986259834048,-93.62038917108127
42.017008200094885,-93.62038555704692
42.01666438494232,-93.6203854714113
42.02357543991662,-93.62038715606245
42.01681459042029,-93.6203791288091
42.02534609001679,-93.62039790491943
42.01948459875428,-93.6203810164657
42.02661862092555,-93.62038264012926
42.025222272965046,-93.62039507565862
42.021974084421274,-93.62038133481622
42.01684248447183,-93.62039504664511
42.03111329166647,-93.62037672626084
42.02083625767909,-93.62038857277727
42.02655370595775,-93.62038349823472
42.023574566101686,-93.62039388748849
42.031265539422435,-93.62039237121093
42.01945737830163,-93.62038953671225
42.02322454411532,-93.62038243850601
42.02176181496712,-93.62037654316838
42.01665772383652,-93.62039746850118
42.01859743627559,-93.62038438508148
42.02740804492227,-93.62038457573559
42.014630173718956,-93.62037614302312
42.0343253300956,-93.62039424886096
42.02678350276731,-93.62038482389792
42.01475017218315,-93.62037563690447
42.03028689914665,-93.6203925941042
42.026777614821526,-93.62036945756759
42.01505279017181,-93.62039198488067
42.025089586154756,-93.62039295861777
42.015711346791186,-93.6203952796264
42.03222001825805,-93.62038270792097
42.023414273957634,-93.62038735737539
42.01512116068791,-93.62038548549177
42.03172720609809,-93.62037213424875
42.02599997720089,-93.6203929508929
42.02640864127085,-93.62038744682998
42.01877045096184,-93.62039343707978
42.0194715437917,-93.62039016752826
42.03486565525801,-93.62039640977079
42.027680321624075,-93.62038261062277
42.01857997163121,-93.62038429026254
42.02000939758215,-93.62039238958407
42.02980941577808,-93.62037438936626
42.03171465790955,-93.62037149071301
42.017223321268965,-93.62037448906067
42.033330887911994,-93.62038981355217
42.033365387589974,-93.62039237819572
42.031686273375406,-93.62037615454092
42.019896319749286,-93.62037118568524
42.01877984870302,-93.62037918078414
42.02417407273819,-93.62037543648074
42.028603505413344,-93.62036995490057
42.02614288968508,-93.62037140367475
